设备编号,流水日期,取款存款轧差
20020105,2019/11/12,5700
20020105,2019/11/13,2000
20020105,2019/11/14,51100
20020105,2019/11/15,-200
20020105,2019/11/16,147700
20020105,2019/11/17,70500
20020105,2019/11/18,14900
20020105,2019/11/19,1100
20020105,2019/11/20,5500
20020105,2019/11/21,-19000
20020105,2019/11/22,-13000
20020105,2019/11/23,-54500
20020105,2019/11/24,237900
20020105,2019/11/25,1600
20020105,2019/11/26,152700
20020105,2019/11/27,-89300
20020105,2019/11/28,11350
20020105,2019/11/29,8550
20020105,2019/11/30,13575
20020105,2019/12/1,73000
20020105,2019/12/2,-4900
20020105,2019/12/3,850
20020105,2019/12/4,-54625
20020105,2019/12/5,18733
20020105,2019/12/6,12700
20020105,2019/12/7,23433
20020105,2019/12/8,72534
20020105,2019/12/9,9675
20020107,2016/10/4,25900
20020107,2019/6/25,2900
20020107,2019/6/26,-3800
20020107,2019/6/27,-8000
20020107,2019/6/28,-10100
20020107,2019/6/29,1300
20020107,2019/6/30,300
20020107,2019/7/1,2200
20020107,2019/7/2,2600
20020107,2019/7/3,300
20020107,2019/7/4,-2200
20020107,2019/7/5,-5700
20020107,2019/7/6,2000
20020107,2019/7/7,-700
20020107,2019/7/8,2500
20020107,2019/7/9,800
20020107,2019/7/10,1100
20020107,2019/7/11,-3600
20020107,2019/7/12,2600
20020107,2019/7/13,2000
20020107,2019/7/14,2800
20020107,2019/7/15,0
20020107,2019/7/17,-600
20020107,2019/7/25,0
20020107,2019/8/14,-10700
20020107,2019/8/30,-4000
20020107,2019/8/31,-39000
20020107,2019/9/1,-49700
20020107,2019/9/2,-40500
20020107,2019/9/3,-7400
20020107,2019/9/4,-12300
20020107,2019/9/5,-2400
20020107,2019/9/6,-2900
20020107,2019/9/7,-1000
20020107,2019/9/8,3900
20020107,2019/9/9,-2500
20020107,2019/9/10,-800
20020107,2019/9/11,24800
20020107,2019/9/12,-2200
20020107,2019/9/13,-3300
20020107,2019/9/14,-1300
20020107,2019/9/15,-36900
20020107,2019/9/16,5700
20020107,2019/9/17,-7800
20020107,2019/9/18,-400
20020107,2019/9/19,-3200
20020107,2019/9/20,-100
20020107,2019/9/21,-600
20020107,2019/9/22,-1700
20020107,2019/9/23,-7900
20020107,2019/9/24,-1000
20020107,2019/9/25,-2600
20020107,2019/9/26,-2700
20020107,2019/9/27,-3600
20020107,2019/9/28,-13400
20020107,2019/9/29,-24800
20020107,2019/9/30,16400
20020107,2019/10/1,-2300
20020107,2019/10/2,124200
20020107,2019/10/3,-800
20020107,2019/10/4,-2800
20020107,2019/10/5,-2800
20020107,2019/10/6,-2300
20020107,2019/10/7,-7400
20020107,2019/10/8,-9000
20020107,2019/10/9,-2000
20020107,2019/10/10,-3700
20020107,2019/10/11,1000
20020107,2019/10/12,-200
20020107,2019/10/13,4300
20020107,2019/10/14,-1200
20020107,2019/10/15,-8400
20020107,2019/10/16,-7500
20020107,2019/10/17,-5700
20020107,2019/10/18,-19800
20020107,2019/10/19,-700
20020107,2019/10/20,-9500
20020107,2019/10/21,0
20020107,2019/10/22,-11900
20020107,2019/10/23,-4900
20020107,2019/10/24,-1500
20020107,2019/10/25,400
20020107,2019/10/26,1400
20020107,2019/10/27,65600
20020107,2019/10/28,-2800
20020107,2019/10/29,17000
20020107,2019/10/30,-9000
20020107,2019/10/31,38700
20020107,2019/11/1,-16300
20020107,2019/11/2,-1000
20020107,2019/11/3,78900
20020107,2019/11/4,-300
20020107,2019/11/5,-2500
20020107,2019/11/6,-800
20020107,2019/11/7,36500
20020107,2019/11/8,20300
20020107,2019/11/9,1200
20020107,2019/11/10,-5400
20020107,2019/11/11,-2100
20020107,2019/11/12,1100
20020107,2019/11/13,-7200
20020107,2019/11/14,-10100
20020107,2019/11/15,-22200
20020107,2019/11/16,-5400
20020107,2019/11/17,-1900
20020107,2019/11/18,-5000
20020107,2019/11/19,6000
20020107,2019/11/20,7400
20020107,2019/11/21,1200
20020107,2019/11/22,-200
20020107,2019/11/23,7900
20020107,2019/11/24,-1700
20020107,2019/11/25,900
20020107,2019/11/26,-1400
20020107,2019/11/27,-200
20020119,2017/8/6,84000
20020119,2019/6/25,1300
20020119,2019/6/26,15500
20020119,2019/6/27,27500
20020119,2019/6/28,-2000
20020119,2019/6/29,11200
20020119,2019/6/30,67200
20020119,2019/7/1,-35100
20020119,2019/7/2,-10400
20020119,2019/7/3,9800
20020119,2019/7/4,13500
20020119,2019/7/5,4600
20020119,2019/7/6,14900
20020119,2019/7/7,-1900
20020119,2019/7/8,4300
20020119,2019/7/9,-25600
20020119,2019/7/10,11000
20020119,2019/7/11,11200
20020119,2019/7/12,7100
20020119,2019/7/13,46300
20020119,2019/7/14,11900
20020119,2019/7/15,32000
20020119,2019/7/16,400
20020119,2019/7/17,5300
20020119,2019/7/18,1600
20020119,2019/7/19,37100
20020119,2019/7/20,-52400
20020119,2019/7/21,-1500
20020119,2019/7/22,10900
20020119,2019/7/23,4900
20020119,2019/7/24,4400
20020119,2019/7/25,17800
20020119,2019/7/26,-600
20020119,2019/7/27,200
20020119,2019/7/28,-31200
20020119,2019/7/29,-21400
20020119,2019/7/30,12900
20020119,2019/7/31,-1500
20020119,2019/8/1,17063
20020119,2019/8/2,14900
20020119,2019/8/3,3388
20020119,2019/8/4,-2612
20020119,2019/8/5,3950
20020119,2019/8/6,1513
20020119,2019/8/7,24400
20020119,2019/8/8,-13500
20020119,2019/8/9,22000
20020119,2019/8/10,6400
20020119,2019/8/11,3400
20020119,2019/8/12,12500
20020119,2019/8/13,32200
20020119,2019/8/14,4600
20020119,2019/8/15,19000
20020119,2019/8/16,44200
20020119,2019/8/17,2800
20020119,2019/8/18,15285
20020119,2019/8/19,1700
20020119,2019/8/20,10900
20020119,2019/8/21,5900
20020119,2019/8/22,-2100
20020119,2019/8/23,-1400
20020119,2019/8/24,700
20020119,2019/8/25,2900
20020119,2019/8/26,10300
20020119,2019/8/27,33300
20020119,2019/8/28,6300
20020119,2019/8/29,89000
20020119,2019/8/30,6200
20020119,2019/8/31,8200
20020119,2019/9/1,-1400
20020119,2019/9/2,-18700
20020119,2019/9/3,39100
20020119,2019/9/4,16400
20020119,2019/9/5,21200
20020119,2019/9/6,-10612
20020119,2019/9/7,-2900
20020119,2019/9/8,23300
20020119,2019/9/9,-600
20020119,2019/9/10,34100
20020119,2019/9/11,-8200
20020119,2019/9/12,33300
20020119,2019/9/13,58000
20020119,2019/9/14,-7500
20020119,2019/9/15,-500
20020119,2019/9/16,-4100
20020119,2019/9/17,14100
20020119,2019/9/18,31500
20020119,2019/9/19,-6400
20020119,2019/9/20,4300
20020119,2019/9/21,-100
20020119,2019/9/22,-3900
20020119,2019/9/23,-18400
20020119,2019/9/24,-1400
20020119,2019/9/25,-300
20020119,2019/9/26,3200
20020119,2019/9/27,-4400
20020119,2019/9/28,33200
20020119,2019/9/29,6400
20020119,2019/9/30,15400
20020119,2019/10/1,2800
20020119,2019/10/2,19900
20020119,2019/10/3,-4900
20020119,2019/10/4,-15200
20020119,2019/10/5,18100
20020119,2019/10/6,6600
20020119,2019/10/7,2200
20020119,2019/10/8,17500
20020119,2019/10/9,11300
20020119,2019/10/10,600
20020119,2019/10/11,64000
20020119,2019/10/12,94900
20020119,2019/10/13,3600
20020119,2019/10/14,3500
20020119,2019/10/15,1800
20020119,2019/10/16,7100
20020119,2019/10/17,-1800
20020119,2019/10/18,8100
20020119,2019/10/19,9100
20020119,2019/10/20,4900
20020119,2019/10/21,28900
20020119,2019/10/22,-20100
20020119,2019/10/23,9900
20020119,2019/10/24,15400
20020119,2019/10/25,4100
20020119,2019/10/26,1500
20020119,2019/10/27,3400
20020119,2019/10/28,-3000
20020119,2019/10/29,-900
20020119,2019/10/30,17100
20020119,2019/10/31,28000
20020119,2019/11/1,1900
20020119,2019/11/2,200
20020119,2019/11/3,10700
20020119,2019/11/4,3100
20020119,2019/11/5,-6500
20020119,2019/11/6,-2200
20020119,2019/11/7,5100
20020119,2019/11/8,42167
20020119,2019/11/9,13900
20020119,2019/11/10,51100
20020119,2019/11/11,54100
20020119,2019/11/12,19500
20020119,2019/11/13,-800
20020119,2019/11/14,6600
20020119,2019/11/15,11700
20020119,2019/11/16,45100
20020119,2019/11/17,1800
20020119,2019/11/18,3400
20020119,2019/11/19,9000
20020119,2019/11/20,39900
20020119,2019/11/21,3700
20020119,2019/11/22,-600
20020119,2019/11/23,18800
20020119,2019/11/24,5000
20020119,2019/11/25,23800
20020119,2019/11/26,-2800
20020119,2019/11/27,-4500
20020119,2019/11/28,10850
20020119,2019/11/29,15300
20020119,2019/11/30,19500
20020119,2019/12/1,17150
20020119,2019/12/2,21100
20020119,2019/12/3,4800
20020119,2019/12/4,8100
20020119,2019/12/5,5134
20020119,2019/12/6,19766
20020119,2019/12/7,25933
20020119,2019/12/8,19300
20020119,2019/12/9,25600
20020120,2019/6/12,17300
20020120,2019/6/26,41400
20020120,2019/6/27,11600
20020120,2019/6/28,11900
20020120,2019/6/29,6600
20020120,2019/6/30,18400
20020120,2019/7/1,6100
20020120,2019/7/2,800
20020120,2019/7/3,16600
20020120,2019/7/4,-7237
20020120,2019/7/5,-31300
20020120,2019/7/6,-12600
20020120,2019/7/7,7700
20020120,2019/7/8,58700
20020120,2019/7/9,19300
20020120,2019/7/10,-28000
20020120,2019/7/11,5200
20020120,2019/7/12,-9200
20020120,2019/7/13,-49400
20020120,2019/7/14,269400
20020120,2019/7/15,10300
20020120,2019/7/16,28500
20020120,2019/7/17,-4200
20020120,2019/7/18,6300
20020120,2019/7/19,15100
20020120,2019/7/20,26800
20020120,2019/7/21,-17400
20020120,2019/7/22,19700
20020120,2019/7/23,8900
20020120,2019/7/24,800
20020120,2019/7/25,-11562
20020120,2019/7/26,4700
20020120,2019/7/27,5300
20020120,2019/7/28,-3500
20020120,2019/7/29,7300
20020120,2019/7/30,8400
20020120,2019/7/31,-24500
20020120,2019/8/1,-26600
20020120,2019/8/2,1400
20020120,2019/8/3,6400
20020120,2019/8/4,-8500
20020120,2019/8/5,-41000
20020120,2019/8/6,34100
20020120,2019/8/7,62800
20020120,2019/8/8,15000
20020120,2019/8/9,-35300
20020120,2019/8/10,8600
20020120,2019/8/11,57300
20020120,2019/8/12,-21200
20020120,2019/8/13,31700
20020120,2019/8/14,13400
20020120,2019/8/15,-42200
20020120,2019/8/16,32700
20020120,2019/8/17,27400
20020120,2019/8/18,29800
20020120,2019/8/19,3100
20020120,2019/8/20,-47600
20020120,2019/8/21,18700
20020120,2019/8/22,-900
20020120,2019/8/23,9900
20020120,2019/8/24,-44000
20020120,2019/8/25,162100
20020120,2019/8/26,22700
20020120,2019/8/27,42300
20020120,2019/8/28,-3800
20020120,2019/8/29,114400
20020120,2019/8/30,18900
20020120,2019/8/31,30000
20020120,2019/9/1,-5800
20020120,2019/9/2,500
20020120,2019/9/3,8400
20020120,2019/9/4,33612
20020120,2019/9/5,38150
20020120,2019/9/6,9200
20020120,2019/9/7,-16512
20020120,2019/9/8,-4400
20020120,2019/9/9,12700
20020120,2019/9/10,575
20020120,2019/9/11,4500
20020120,2019/9/12,24300
20020120,2019/9/13,16188
20020120,2019/9/14,73700
20020120,2019/9/15,4800
20020120,2019/9/16,-7700
20020120,2019/9/17,-12400
20020120,2019/9/18,4100
20020120,2019/9/19,4400
20020120,2019/9/20,4900
20020120,2019/9/21,-24400
20020120,2019/9/22,3400
20020120,2019/9/23,11700
20020120,2019/9/24,2500
20020120,2019/9/25,40800
20020120,2019/9/26,4400
20020120,2019/9/27,13400
20020120,2019/9/28,6800
20020120,2019/9/29,-2300
20020120,2019/9/30,-92600
20020120,2019/10/1,-3400
20020120,2019/10/2,105900
20020120,2019/10/3,173700
20020120,2019/10/4,-2900
20020120,2019/10/5,-12700
20020120,2019/10/6,3300
20020120,2019/10/7,5000
20020120,2019/10/8,4200
20020120,2019/10/9,17000
20020120,2019/10/10,3400
20020120,2019/10/11,22000
20020120,2019/10/12,-113400
20020120,2019/10/13,11900
20020120,2019/10/14,-2500
20020120,2019/10/15,16100
20020120,2019/10/16,5400
20020120,2019/10/17,1800
20020120,2019/10/18,-9000
20020120,2019/10/19,4400
20020120,2019/10/20,-43000
20020120,2019/10/21,-3000
20020120,2019/10/22,4500
20020120,2019/10/23,800
20020120,2019/10/24,-3100
20020120,2019/10/25,12300
20020120,2019/10/26,-1700
20020120,2019/10/27,2900
20020120,2019/10/28,31900
20020120,2019/10/29,32600
20020120,2019/10/30,-8300
20020120,2019/10/31,-3000
20020120,2019/11/1,21600
20020120,2019/11/2,15586
20020120,2019/11/3,-7900
20020120,2019/11/4,66300
20020120,2019/11/5,8900
20020120,2019/11/6,500
20020120,2019/11/7,7500
20020120,2019/11/8,33700
20020120,2019/11/9,47300
20020120,2019/11/10,21500
20020120,2019/11/11,-13360
20020120,2019/11/12,61300
20020120,2019/11/13,11700
20020120,2019/11/14,19900
20020120,2019/11/15,12200
20020120,2019/11/16,46300
20020120,2019/11/17,4900
20020120,2019/11/18,-52000
20020120,2019/11/19,15600
20020120,2019/11/20,13000
20020120,2019/11/21,17200
20020120,2019/11/22,15800
20020120,2019/11/23,1400
20020120,2019/11/24,12200
20020120,2019/11/25,-900
20020120,2019/11/26,1000
20020120,2019/11/27,-3100
20020120,2019/11/28,10400
20020120,2019/11/29,20825
20020120,2019/11/30,36350
20020120,2019/12/1,7675
20020120,2019/12/2,5400
20020120,2019/12/3,21700
20020120,2019/12/4,5525
20020120,2019/12/5,14867
20020120,2019/12/6,20566
20020120,2019/12/7,31667
20020120,2019/12/8,12867
20020127,2019/6/26,700
20020127,2019/6/27,-4800
20020127,2019/6/28,-1800
20020127,2019/6/29,100
20020127,2019/6/30,-1000
20020127,2019/7/1,-19300
20020127,2019/7/2,-100
20020127,2019/7/3,100
20020127,2019/7/4,0
20020127,2019/7/5,-600
20020127,2019/7/6,500
20020127,2019/7/7,200
20020127,2019/7/8,3200
20020127,2019/7/9,1800
20020127,2019/7/10,21400
20020127,2019/7/11,1400
20020127,2019/7/12,-30600
20020127,2019/7/13,14400
20020127,2019/7/15,4000
20020127,2019/7/18,-1200
20020127,2019/8/7,-1300
20020127,2019/8/9,300
20020127,2019/8/11,-200
20020127,2019/8/16,-1100
20020127,2019/8/19,-6400
20020127,2019/8/20,500
20020127,2019/8/21,0
20020127,2019/8/22,1000
20020127,2019/8/23,-300
20020127,2019/8/24,3600
20020127,2019/8/31,-21800
20020127,2019/9/1,-27600
20020127,2019/9/2,-76800
20020127,2019/9/3,-11100
20020127,2019/9/4,-2300
20020127,2019/9/5,-5400
20020127,2019/9/6,0
20020127,2019/9/7,-15200
20020127,2019/9/8,3500
20020127,2019/9/9,-3900
20020127,2019/9/10,7400
20020127,2019/9/11,800
20020127,2019/9/12,2200
20020127,2019/9/13,-4200
20020127,2019/9/14,-5200
20020127,2019/9/15,-21500
20020127,2019/9/16,-17000
20020127,2019/9/17,-1800
20020127,2019/9/18,-2700
20020127,2019/9/19,-7500
20020127,2019/9/20,-14800
20020127,2019/9/21,-1600
20020127,2019/9/22,-1200
20020127,2019/9/23,-1600
20020127,2019/9/24,-300
20020127,2019/9/25,-2900
20020127,2019/9/26,-26600
20020127,2019/9/27,37600
20020127,2019/9/28,-3400
20020127,2019/9/29,-3200
20020127,2019/9/30,25200
20020127,2019/10/1,1100
20020127,2019/10/2,85600
20020127,2019/10/3,-3500
20020127,2019/10/4,-9800
20020127,2019/10/5,19200
20020127,2019/10/6,-2500
20020127,2019/10/7,-9200
20020127,2019/10/8,7600
20020127,2019/10/9,-7600
20020127,2019/10/10,-15300
20020127,2019/10/11,9900
20020127,2019/10/12,1900
20020127,2019/10/13,-800
20020127,2019/10/14,16400
20020127,2019/10/15,1400
20020127,2019/10/16,0
20020127,2019/10/17,200
20020127,2019/10/18,-4100
20020127,2019/10/19,-7800
20020127,2019/10/20,-11300
20020127,2019/10/21,3700
20020127,2019/10/22,-5900
20020127,2019/10/23,32000
20020127,2019/10/24,-600
20020127,2019/10/25,-1600
20020127,2019/10/26,5200
20020127,2019/10/27,58200
20020127,2019/10/28,-2800
20020127,2019/10/29,-1800
20020127,2019/10/30,-200
20020127,2019/10/31,-25200
20020127,2019/11/1,14300
20020127,2019/11/2,400
20020127,2019/11/3,117800
20020127,2019/11/4,-700
20020127,2019/11/5,-400
20020127,2019/11/6,-400
20020127,2019/11/7,-19900
20020127,2019/11/8,-11600
20020127,2019/11/9,0
20020127,2019/11/10,2700
20020127,2019/11/11,-3600
20020127,2019/11/12,-200
20020127,2019/11/13,53600
20020127,2019/11/14,600
20020127,2019/11/15,-2500
20020127,2019/11/16,800
20020127,2019/11/17,100
20020127,2019/11/18,4900
20020127,2019/11/19,1400
20020127,2019/11/20,0
20020127,2019/11/21,900
20020127,2019/11/22,20900
20020127,2019/11/23,-3200
20020127,2019/11/24,800
20020127,2019/11/25,-800
20020127,2019/11/26,4200
20020127,2019/11/27,300
20020128,2019/6/12,13813
20020128,2019/6/26,8200
20020128,2019/6/27,-200
20020128,2019/6/28,-1900
20020128,2019/6/29,900
20020128,2019/6/30,0
20020128,2019/7/1,9700
20020128,2019/7/2,700
20020128,2019/7/3,-3325
20020128,2019/7/4,-23884
20020128,2019/7/5,-15800
20020128,2019/7/6,729
20020128,2019/7/7,-525
20020128,2019/7/8,1000
20020128,2019/7/9,-16800
20020128,2019/7/10,2600
20020128,2019/7/11,1600
20020128,2019/7/12,-2300
20020128,2019/7/13,4657
20020128,2019/7/14,-325
20020128,2019/7/15,5287
20020128,2019/7/16,-1867
20020128,2019/7/17,6200
20020128,2019/7/18,-3780
20020128,2019/7/19,-13500
20020128,2019/7/20,350
20020128,2019/7/21,2938
20020128,2019/7/22,-7342
20020128,2019/7/23,5100
20020128,2019/7/24,-1538
20020128,2019/7/25,-4800
20020128,2019/7/26,-5162
20020128,2019/7/27,500
20020128,2019/7/28,14600
20020128,2019/7/29,-2100
20020128,2019/7/30,820
20020128,2019/7/31,2500
20020128,2019/8/1,-4800
20020128,2019/8/2,-10675
20020128,2019/8/3,-6166
20020128,2019/8/4,-6271
20020128,2019/8/5,2100
20020128,2019/8/6,-4766
20020128,2019/8/7,0
20020128,2019/8/8,1000
20020128,2019/8/9,-8200
20020128,2019/8/10,-6766
20020128,2019/8/11,-8542
20020128,2019/8/12,-1500
20020128,2019/8/13,-2050
20020128,2019/8/14,600
20020128,2019/8/15,-740
20020128,2019/8/16,-8962
20020128,2019/8/17,-5072
20020128,2019/8/18,5542
20020128,2019/8/19,-1863
20020128,2019/8/20,-2100
20020128,2019/8/21,-1137
20020128,2019/8/22,-1600
20020128,2019/8/23,17613
20020128,2019/8/24,-5267
20020128,2019/8/25,-28025
20020128,2019/8/26,-10814
20020128,2019/8/27,-7516
20020128,2019/8/28,-1112
20020128,2019/8/29,2516
20020128,2019/8/30,-19300
20020128,2019/8/31,-34000
20020128,2019/9/1,-33000
20020128,2019/9/2,-17500
20020128,2019/9/3,-12700
20020128,2019/9/4,-1300
20020128,2019/9/5,4500
20020128,2019/9/6,-700
20020128,2019/9/7,-3900
20020128,2019/9/8,-4500
20020128,2019/9/9,-8300
20020128,2019/9/10,-500
20020128,2019/9/11,-1800
20020128,2019/9/12,-500
20020128,2019/9/13,4100
20020128,2019/9/14,800
20020128,2019/9/15,-201300
20020128,2019/9/16,8600
20020128,2019/9/17,1300
20020128,2019/9/18,800
20020128,2019/9/19,-11900
20020128,2019/9/20,16700
20020128,2019/9/21,4400
20020128,2019/9/22,0
20020128,2019/9/23,11600
20020128,2019/9/24,-9400
20020128,2019/9/25,-6900
20020128,2019/9/26,6100
20020128,2019/9/27,-30200
20020128,2019/9/28,43200
20020128,2019/9/29,-500
20020128,2019/9/30,-3900
20020128,2019/10/1,600
20020128,2019/10/2,120300
20020128,2019/10/3,1637
20020128,2019/10/4,13300
20020128,2019/10/5,-800
20020128,2019/10/6,-9300
20020128,2019/10/7,10000
20020128,2019/10/8,-6800
20020128,2019/10/9,100
20020128,2019/10/10,6700
20020128,2019/10/11,-4300
20020128,2019/10/12,-19300
20020128,2019/10/13,17200
20020128,2019/10/14,-1400
20020128,2019/10/15,-2100
20020128,2019/10/16,2900
20020128,2019/10/17,-3488
20020128,2019/10/18,1100
20020128,2019/10/19,-2700
20020128,2019/10/20,6400
20020128,2019/10/21,47300
20020128,2019/10/22,0
20020128,2019/10/23,32100
20020128,2019/10/24,600
20020128,2019/10/25,3700
20020128,2019/10/26,12500
20020128,2019/10/27,25800
20020128,2019/10/28,-18900
20020128,2019/10/29,26200
20020128,2019/10/30,23687
20020128,2019/10/31,-300
20020128,2019/11/1,600
20020128,2019/11/2,-900
20020128,2019/11/3,189900
20020128,2019/11/4,11471
20020128,2019/11/5,6600
20020128,2019/11/6,9214
20020128,2019/11/7,0
20020128,2019/11/8,-5100
20020128,2019/11/9,-600
20020128,2019/11/10,-1800
20020128,2019/11/11,8800
20020128,2019/11/12,7616
20020128,2019/11/13,500
20020128,2019/11/14,-1400
20020128,2019/11/15,2300
20020128,2019/11/16,3400
20020128,2019/11/17,-100
20020128,2019/11/18,17200
20020128,2019/11/19,600
20020128,2019/11/20,13400
20020128,2019/11/21,2000
20020128,2019/11/22,2175
20020128,2019/11/23,22700
20020128,2019/11/24,2300
20020128,2019/11/25,-18750
20020128,2019/11/26,16000
20020128,2019/11/27,-13275
20020128,2019/11/28,75
20020128,2019/11/29,950
20020128,2019/11/30,6150
20020128,2019/12/1,47575
20020128,2019/12/2,-250
20020128,2019/12/3,3475
20020128,2019/12/4,-2025
20020128,2019/12/5,200
20020128,2019/12/6,1067
20020128,2019/12/7,8500
20020128,2019/12/8,134
20020145,2019/6/26,20900
20020145,2019/6/27,38900
20020145,2019/6/28,20813
20020145,2019/6/29,11425
20020145,2019/6/30,21800
20020145,2019/7/1,33400
20020145,2019/7/2,-7700
20020145,2019/7/3,3000
20020145,2019/7/4,35900
20020145,2019/7/5,10500
20020145,2019/7/6,52800
20020145,2019/7/7,45500
20020145,2019/7/8,25900
20020145,2019/7/9,-6800
20020145,2019/7/10,3400
20020145,2019/7/11,-22500
20020145,2019/7/12,39100
20020145,2019/7/13,-300
20020145,2019/7/14,5300
20020145,2019/7/15,-1600
20020145,2019/7/16,0
20020145,2019/7/17,-18200
20020145,2019/7/18,-63600
20020145,2019/7/19,16600
20020145,2019/7/20,3200
20020145,2019/7/21,15200
20020145,2019/7/22,19400
20020145,2019/7/23,36900
20020145,2019/7/24,20287
20020145,2019/7/25,1500
20020145,2019/7/26,24000
20020145,2019/7/27,12800
20020145,2019/7/28,-2925
20020145,2019/7/29,23300
20020145,2019/7/30,-7800
20020145,2019/7/31,14500
20020145,2019/8/1,4700
20020145,2019/8/2,23500
20020145,2019/8/3,20900
20020145,2019/8/4,77300
20020145,2019/8/5,44600
20020145,2019/8/6,33250
20020145,2019/8/7,53300
20020145,2019/8/8,10200
20020145,2019/8/9,37300
20020145,2019/8/10,3925
20020145,2019/8/11,100
20020145,2019/8/12,1000
20020145,2019/8/13,2075
20020145,2019/8/14,-10800
20020145,2019/8/15,17700
20020145,2019/8/16,-11600
20020145,2019/8/17,-20300
